timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
1294521,3.8516,2.25,0.125,0.235,0.037,0.002,0.571,0.03
1295521,4.101,2.04,0.122,0.216,0.029,0.005,0.6,0.028
1296521,2.772,1.94,0.116,0.238,0.039,0.005,0.575,0.027
1297521,2.2524,2.16,0.145,0.211,0.033,0.003,0.577,0.031
1298521,3.138,2.01,0.143,0.207,0.025,0.005,0.593,0.027
1299521,3.2468,2.04,0.135,0.224,0.026,0.002,0.589,0.024
1300521,2.301,1.92,0.138,0.207,0.025,0.001,0.603,0.026
1301521,3.141,1.89,0.135,0.217,0.033,0.005,0.571,0.039
1302521,4.341,2.19,0.13,0.226,0.033,0.003,0.582,0.026
1303521,2.4386,2.3,0.118,0.25,0.038,0.002,0.561,0.031
1304521,1.9374,2.08,0.151,0.21,0.033,0.005,0.577,0.024
1305521,3.3252,2.15,0.132,0.223,0.047,0.004,0.564,0.03
1306521,1.963,1.95,0.127,0.23,0.038,0.001,0.582,0.022
1307521,4.137,2.09,0.129,0.225,0.048,0.005,0.571,0.022
1308521,1.828,2.09,0.127,0.225,0.048,0.002,0.569,0.029
1309521,4.707,1.92,0.143,0.208,0.034,0.004,0.58,0.031
1310521,4.3662,2.23,0.136,0.219,0.037,0.008,0.568,0.032
1311521,6.949,2.07,0.158,0.213,0.032,0.003,0.567,0.027
1312521,2.865,1.88,0.16,0.21,0.028,0.005,0.582,0.015
1313521,1.374,1.99,0.146,0.221,0.032,0.004,0.567,0.03
1314521,2.605,2.0,0.148,0.21,0.04,0.004,0.572,0.026
1315521,3.894,2.07,0.145,0.228,0.048,0.002,0.552,0.025
1316521,2.943,2.08,0.147,0.211,0.039,0.001,0.582,0.02
1317521,4.66,2.11,0.136,0.218,0.036,0.006,0.582,0.022
1318521,2.0314,2.03,0.146,0.222,0.026,0.002,0.582,0.022
1319521,0.3116,1.91,0.148,0.196,0.035,0.007,0.581,0.033
1320521,3.219,2.03,0.129,0.222,0.025,0.003,0.592,0.029
1321521,3.3504,1.86,0.151,0.205,0.033,0.009,0.579,0.023
1322521,3.2594,2.12,0.153,0.199,0.03,0.005,0.59,0.023
1323521,3.014,1.91,0.15,0.202,0.036,0.005,0.577,0.03
1324521,2.75,2.08,0.145,0.197,0.047,0.008,0.576,0.027
1325521,3.619,2.09,0.144,0.215,0.047,0.006,0.559,0.029
1326521,4.4604,1.97,0.149,0.208,0.046,0.0,0.568,0.029
1327521,2.352,2.02,0.141,0.215,0.048,0.007,0.555,0.034
1328521,3.6554,2.09,0.149,0.199,0.054,0.007,0.557,0.034
1329521,3.492,1.99,0.152,0.196,0.063,0.006,0.553,0.03
1330521,4.116,1.94,0.178,0.179,0.056,0.003,0.553,0.031
1331521,4.588,1.99,0.151,0.211,0.06,0.01,0.555,0.013
1332521,2.416,2.11,0.147,0.216,0.037,0.003,0.571,0.026
1333521,3.3598,2.11,0.152,0.216,0.083,0.003,0.523,0.023
