timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
970417,2.239,1.83,0.173,0.091,0.0,0.0,0.687,0.049
971417,5.337,1.87,0.161,0.095,0.0,0.002,0.678,0.064
972417,2.325,1.81,0.15,0.107,0.0,0.002,0.672,0.069
973417,1.984,1.82,0.167,0.092,0.0,0.001,0.675,0.065
974417,2.562,1.78,0.173,0.093,0.0,0.0,0.668,0.066
975417,2.43,1.89,0.183,0.09,0.0,0.001,0.671,0.055
976417,3.01,1.75,0.162,0.095,0.0,0.001,0.661,0.081
977417,2.71,1.82,0.153,0.103,0.0,0.002,0.664,0.078
978417,3.426,1.87,0.143,0.108,0.0,0.002,0.664,0.083
979417,3.259,1.82,0.144,0.111,0.0,0.001,0.682,0.062
980417,2.404,1.8,0.191,0.081,0.0,0.0,0.674,0.054
981417,3.725,1.71,0.167,0.093,0.0,0.0,0.675,0.065
982417,6.312,1.91,0.148,0.104,0.0,0.001,0.683,0.064
983417,4.485,1.73,0.173,0.089,0.0,0.0,0.69,0.048
984417,2.5362,1.8,0.167,0.092,0.0,0.002,0.679,0.06
985417,2.116,1.88,0.167,0.093,0.0,0.0,0.693,0.047
986417,5.867,1.85,0.187,0.085,0.0,0.0,0.685,0.043
987417,3.999,1.79,0.182,0.086,0.001,0.001,0.684,0.046
988417,4.177,1.9,0.16,0.099,0.0,0.001,0.681,0.059
989417,5.061,1.89,0.15,0.1,0.0,0.004,0.696,0.05
990417,5.255,1.78,0.162,0.1,0.0,0.0,0.689,0.049
991417,3.317,1.76,0.164,0.096,0.0,0.0,0.691,0.049
992417,2.317,1.79,0.161,0.1,0.0,0.002,0.684,0.053
993417,0.649,1.78,0.149,0.106,0.0,0.002,0.68,0.063
994417,4.868,1.77,0.152,0.095,0.0,0.001,0.693,0.059
995417,1.404,1.84,0.155,0.104,0.0,0.001,0.697,0.043
996417,4.309,1.81,0.156,0.103,0.0,0.001,0.697,0.043
997417,1.647,1.79,0.143,0.103,0.001,0.001,0.696,0.056
998417,2.677,1.76,0.158,0.101,0.0,0.003,0.683,0.055
999417,-0.736,1.96,0.135,0.111,0.0,0.002,0.681,0.071
1000417,3.05,1.91,0.143,0.108,0.0,0.001,0.702,0.046
