timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
815761,0.95,2.23,0.047,0.004,0.314,0.148,0.374,0.113
816761,-0.4304,2.26,0.038,0.005,0.314,0.145,0.387,0.111
817761,0.64,2.12,0.039,0.005,0.308,0.156,0.36,0.132
818761,1.6,2.32,0.046,0.003,0.319,0.135,0.377,0.12
819761,-1.88,2.16,0.054,0.002,0.32,0.146,0.338,0.14
820761,-0.9616,2.2,0.051,0.002,0.316,0.124,0.37,0.137
821761,1.8732,2.11,0.054,0.001,0.303,0.138,0.346,0.158
822761,0.9204,2.16,0.056,0.002,0.311,0.132,0.332,0.167
823761,0.6916,2.22,0.047,0.006,0.301,0.141,0.341,0.164
824761,1.7,2.12,0.047,0.001,0.321,0.126,0.322,0.183
825761,2.5232,2.15,0.051,0.002,0.332,0.124,0.311,0.18
826761,2.7416,2.24,0.058,0.004,0.316,0.159,0.317,0.146
827761,0.22,2.12,0.04,0.006,0.331,0.141,0.308,0.174
828761,-0.6468,2.12,0.052,0.006,0.32,0.144,0.3,0.178
829761,2.6384,2.09,0.048,0.006,0.335,0.134,0.298,0.179
830761,-0.6068,2.1,0.049,0.007,0.326,0.119,0.308,0.191
831761,1.8,2.06,0.058,0.006,0.317,0.121,0.302,0.196
832761,-1.2,2.11,0.076,0.003,0.313,0.118,0.289,0.201
833761,2.1884,2.09,0.063,0.007,0.32,0.123,0.28,0.207
834761,-0.11,2.08,0.068,0.003,0.324,0.12,0.271,0.214
835761,0.0384,2.1,0.051,0.002,0.327,0.136,0.276,0.208
836761,-0.65,2.14,0.052,0.002,0.34,0.108,0.299,0.199
837761,0.28,2.2,0.056,0.007,0.331,0.138,0.272,0.196
838761,1.3796,2.07,0.048,0.007,0.33,0.138,0.269,0.208
839761,0.8784,2.08,0.066,0.001,0.324,0.117,0.279,0.213
840761,-0.2,2.06,0.046,0.01,0.344,0.13,0.266,0.204
841761,1.0468,2.1,0.065,0.01,0.312,0.128,0.281,0.204
842761,4.5856,2.08,0.047,0.011,0.33,0.132,0.276,0.204
843761,-0.6616,2.11,0.051,0.009,0.327,0.133,0.277,0.203
844761,1.2668,2.09,0.056,0.012,0.32,0.121,0.268,0.223
845761,0.7532,2.06,0.051,0.007,0.34,0.12,0.261,0.221
846761,-1.98,2.1,0.061,0.009,0.316,0.113,0.303,0.198
847761,1.1884,2.15,0.055,0.006,0.346,0.114,0.282,0.197
848761,-2.0684,2.16,0.051,0.011,0.329,0.103,0.297,0.209
849761,-1.0584,2.07,0.052,0.005,0.342,0.101,0.281,0.219
850761,-3.5832,2.06,0.05,0.009,0.361,0.095,0.269,0.216
851761,0.1684,2.1,0.064,0.004,0.34,0.114,0.274,0.204
852761,-1.4,2.08,0.068,0.001,0.345,0.081,0.293,0.212
853761,0.3,2.13,0.065,0.011,0.331,0.101,0.285,0.207
854761,0.25,2.08,0.062,0.009,0.332,0.1,0.269,0.228
855761,-1.37,2.06,0.061,0.003,0.341,0.105,0.272,0.218
856761,3.55,2.07,0.051,0.006,0.336,0.111,0.289,0.207
857761,-0.7068,2.05,0.064,0.008,0.348,0.095,0.271,0.214
858761,-0.1668,2.04,0.053,0.008,0.333,0.094,0.29,0.222
859761,-1.1316,2.06,0.046,0.005,0.35,0.103,0.279,0.217
860761,-4.06,2.06,0.056,0.009,0.34,0.084,0.288,0.223
861761,0.8016,2.05,0.04,0.005,0.356,0.118,0.268,0.213
862761,-0.65,2.17,0.048,0.006,0.34,0.104,0.296,0.206
863761,-0.72,2.06,0.048,0.012,0.327,0.105,0.3,0.208
864761,0.44,2.03,0.059,0.005,0.329,0.096,0.287,0.224
865761,-1.45,2.08,0.052,0.012,0.336,0.088,0.295,0.217
866761,0.8984,1.96,0.051,0.017,0.329,0.088,0.284,0.231
867761,0.33,2.12,0.042,0.009,0.353,0.099,0.278,0.219
868761,1.2584,2.05,0.05,0.016,0.325,0.094,0.282,0.233
869761,2.46,2.07,0.042,0.007,0.321,0.098,0.296,0.236
870761,1.4984,2.03,0.039,0.007,0.328,0.082,0.302,0.242
871761,-1.11,1.98,0.04,0.008,0.323,0.069,0.3,0.26
872761,-1.6516,2.04,0.042,0.005,0.335,0.073,0.287,0.258
873761,0.4,2.04,0.038,0.008,0.347,0.075,0.289,0.243
874761,1.54,2.05,0.05,0.004,0.337,0.103,0.272,0.234
875761,2.3816,2.02,0.037,0.004,0.336,0.078,0.308,0.237
