timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
1517521,0.74,2.15,0.121,0.01,0.747,0.106,0.006,0.01
1518521,0.2656,2.27,0.133,0.004,0.744,0.104,0.005,0.01
1519521,0.14,2.28,0.135,0.009,0.734,0.1,0.007,0.015
1520521,-2.5664,2.2,0.144,0.009,0.735,0.095,0.003,0.014
1521521,0.584,2.08,0.148,0.005,0.74,0.091,0.004,0.012
1522521,2.556,2.22,0.146,0.008,0.747,0.092,0.001,0.006
1523521,-0.9384,2.19,0.148,0.005,0.739,0.094,0.004,0.01
1524521,2.4176,2.03,0.16,0.006,0.735,0.083,0.005,0.011
1525521,2.1088,2.22,0.128,0.005,0.743,0.1,0.006,0.018
1526521,-0.016,2.15,0.141,0.005,0.739,0.094,0.009,0.012
1527521,1.556,2.26,0.125,0.009,0.75,0.099,0.003,0.014
1528521,-0.416,2.14,0.147,0.006,0.744,0.089,0.004,0.01
1529521,2.028,2.23,0.124,0.012,0.741,0.105,0.008,0.01
1530521,1.6696,2.22,0.128,0.009,0.741,0.106,0.007,0.009
1531521,2.408,2.16,0.122,0.007,0.745,0.112,0.003,0.011
1532521,-1.04,2.18,0.126,0.006,0.746,0.102,0.006,0.014
1533521,1.316,2.22,0.138,0.008,0.745,0.095,0.006,0.008
1534521,1.976,2.04,0.131,0.015,0.741,0.097,0.004,0.012
1535521,-0.8536,2.31,0.126,0.017,0.746,0.097,0.003,0.011
1536521,-0.1264,2.38,0.121,0.023,0.731,0.108,0.01,0.007
1537521,-0.9584,2.21,0.119,0.017,0.738,0.105,0.008,0.013
1538521,-1.1204,2.01,0.132,0.014,0.73,0.106,0.005,0.013
1539521,-0.7056,2.27,0.11,0.019,0.733,0.116,0.006,0.016
1540521,1.1056,2.25,0.131,0.011,0.741,0.1,0.007,0.01
1541521,-1.8848,2.24,0.127,0.012,0.735,0.105,0.005,0.016
1542521,1.596,2.15,0.128,0.011,0.738,0.1,0.007,0.016
1543521,1.028,2.41,0.127,0.007,0.753,0.099,0.009,0.005
1544521,-2.0984,2.26,0.13,0.006,0.746,0.106,0.004,0.008
1545521,1.032,2.28,0.127,0.01,0.738,0.103,0.006,0.016
1546521,0.513,2.22,0.131,0.013,0.735,0.1,0.005,0.016
1547521,0.0916,2.2,0.14,0.006,0.742,0.098,0.003,0.011
1548521,-2.8528,2.19,0.129,0.011,0.741,0.102,0.008,0.009
1549521,-0.816,2.34,0.108,0.006,0.753,0.118,0.007,0.008
1550521,0.82,2.26,0.12,0.01,0.75,0.102,0.002,0.016
1551521,2.8616,2.1,0.137,0.003,0.736,0.108,0.005,0.011
1552521,0.9712,2.22,0.128,0.012,0.737,0.105,0.009,0.009
1553521,-0.2664,2.26,0.136,0.013,0.742,0.095,0.008,0.006
1554521,3.7728,2.27,0.132,0.005,0.732,0.111,0.012,0.008
1555521,0.2088,2.11,0.128,0.007,0.736,0.109,0.003,0.017
1556521,1.318,2.12,0.121,0.009,0.734,0.118,0.009,0.009
1557521,-1.564,2.35,0.12,0.006,0.748,0.116,0.007,0.003
1558521,2.2544,2.14,0.137,0.005,0.747,0.102,0.003,0.006
1559521,1.4984,2.11,0.116,0.005,0.754,0.111,0.006,0.008
1560521,-1.636,2.17,0.131,0.011,0.748,0.099,0.003,0.008
1561521,-0.5384,2.27,0.122,0.002,0.752,0.111,0.006,0.007
1562521,0.776,2.13,0.132,0.006,0.743,0.104,0.004,0.011
1563521,-0.336,2.2,0.133,0.006,0.738,0.106,0.008,0.009
1564521,0.368,2.19,0.126,0.007,0.754,0.107,0.002,0.004
1565521,1.4008,2.3,0.115,0.004,0.745,0.121,0.011,0.004
1566521,-0.4848,2.4,0.129,0.007,0.746,0.103,0.007,0.008
